Exposure to risk (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
SVK      1990-1994     95-99             3360.61         1046.98         4407.59
SVK      1990-1994    100-104             189.48           37.08          226.56
SVK      1990-1994    105-109               0.16            0.00            0.16
SVK      1990-1994    110+                  0.00            0.00            0.00
SVK      1995-1999        0            144505.50       151986.75       296492.25
SVK      1995-1999      1-4            650848.35       682989.68      1333838.03
SVK      1995-1999      5-9            959115.45      1002892.85      1962008.30
SVK      1995-1999     10-14          1067118.02      1113542.44      2180660.46
SVK      1995-1999     15-19          1141026.62      1189311.19      2330337.81
SVK      1995-1999     20-24          1111659.38      1153862.49      2265521.87
SVK      1995-1999     25-29           937133.43       965430.99      1902564.42
SVK      1995-1999     30-34           943045.22       960414.08      1903459.30
SVK      1995-1999     35-39           990101.71      1008855.52      1998957.24
SVK      1995-1999     40-44          1053123.78      1052894.60      2106018.38
SVK      1995-1999     45-49           947986.84       922376.89      1870363.73
SVK      1995-1999     50-54           743735.92       672657.93      1416393.85
SVK      1995-1999     55-59           654848.30       553799.93      1208648.23
SVK      1995-1999     60-64           611920.13       483228.10      1095148.23
SVK      1995-1999     65-69           603517.57       436195.78      1039713.35
SVK      1995-1999     70-74           538615.72       345485.93       884101.65
SVK      1995-1999     75-79           337406.23       195647.48       533053.72
SVK      1995-1999     80-84           186143.17        97891.73       284034.89
SVK      1995-1999     85-89           114621.03        50997.09       165618.12
SVK      1995-1999     90-94            31828.95        11522.68        43351.63
SVK      1995-1999     95-99             4622.49         1389.78         6012.27
SVK      1995-1999    100-104             317.65           56.75          374.40
SVK      1995-1999    105-109               2.42            0.00            2.42
SVK      1995-1999    110+                  0.00            0.00            0.00
SVK      2000-2004        0            127519.03       134292.70       261811.73
SVK      2000-2004      1-4            537452.63       565445.08      1102897.71
SVK      2000-2004      5-9            795571.90       834406.01      1629977.91
SVK      2000-2004     10-14           963568.19      1006749.91      1970318.10
SVK      2000-2004     15-19          1069227.22      1115709.13      2184936.35
SVK      2000-2004     20-24          1135938.39      1184690.00      2320628.39
SVK      2000-2004     25-29          1101890.77      1143031.08      2244921.86
SVK      2000-2004     30-34           930000.89       953535.02      1883535.91
SVK      2000-2004     35-39           938480.51       949583.70      1888064.20
SVK      2000-2004     40-44           983375.51       991202.81      1974578.32
SVK      2000-2004     45-49          1041461.78      1022015.97      2063477.75
SVK      2000-2004     50-54           932378.25       879672.58      1812050.84
SVK      2000-2004     55-59           724725.71       626080.36      1350806.06
SVK      2000-2004     60-64           627273.57       495141.35      1122414.92
SVK      2000-2004     65-69           569534.72       407439.79       976974.51
SVK      2000-2004     70-74           534628.45       339599.08       874227.53
SVK      2000-2004     75-79           434728.91       238368.95       673097.86
SVK      2000-2004     80-84           233910.50       114086.90       347997.40
SVK      2000-2004     85-89            95644.33        42565.73       138210.06
SVK      2000-2004     90-94            39164.19        14798.42        53962.62
SVK      2000-2004     95-99             6192.62         1841.18         8033.80
SVK      2000-2004    100-104             456.23          101.51          557.75
SVK      2000-2004    105-109               5.78            0.00            5.78
SVK      2000-2004    110+                  0.00            0.00            0.00
SVK      2005-2009        0            134525.49       141866.47       276391.96
SVK      2005-2009      1-4            515251.69       543961.94      1059213.63
SVK      2005-2009      5-9            667306.68       702842.08      1370148.76
SVK      2005-2009     10-14           795240.69       834414.03      1629654.72
SVK      2005-2009     15-19           961372.30      1002889.66      1964261.95
SVK      2005-2009     20-24          1060591.26      1107632.45      2168223.71
SVK      2005-2009     25-29          1120176.01      1175347.73      2295523.74
SVK      2005-2009     30-34          1088441.40      1135620.27      2224061.67
SVK      2005-2009     35-39           922480.26       946973.50      1869453.76
SVK      2005-2009     40-44           929906.51       937991.30      1867897.81
SVK      2005-2009     45-49           971348.81       968317.67      1939666.48
SVK      2005-2009     50-54          1024049.96       981446.96      2005496.92
SVK      2005-2009     55-59           909981.08       826052.64      1736033.73
SVK      2005-2009     60-64           697597.27       568049.27      1265646.54
SVK      2005-2009     65-69           591334.45       428164.99      1019499.44
SVK      2005-2009     70-74           513276.33       326560.98       839837.32
SVK      2005-2009     75-79           442750.97       242934.04       685685.01
SVK      2005-2009     80-84           311573.07       144380.13       455953.20
SVK      2005-2009     85-89           127822.16        52011.73       179833.90
SVK      2005-2009     90-94            33105.17        12225.56        45330.73
SVK      2005-2009     95-99             7661.19         2405.09        10066.28
SVK      2005-2009    100-104             615.95          149.18          765.12
SVK      2005-2009    105-109              21.18            0.36           21.54
SVK      2005-2009    110+                  0.00            0.00            0.00
SVK      2010-2014        0            140926.41       147543.96       288470.37
SVK      2010-2014      1-4            560970.77       589888.34      1150859.11
SVK      2010-2014      5-9            652125.45       689549.72      1341675.17
SVK      2010-2014     10-14           669584.44       705814.37      1375398.81
SVK      2010-2014     15-19           794926.06       833885.18      1628811.24
SVK      2010-2014     20-24           959637.25       998018.16      1957655.41
SVK      2010-2014     25-29          1052314.04      1099904.48      2152218.52
SVK      2010-2014     30-34          1104676.53      1166229.05      2270905.58
SVK      2010-2014     35-39          1075107.55      1126943.51      2202051.06
SVK      2010-2014     40-44           914183.00       937920.29      1852103.30
SVK      2010-2014     45-49           918952.53       920576.80      1839529.32
SVK      2010-2014     50-54           955199.61       934535.24      1889734.85
