Age-standardized death rates (period 5x1), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
BGR        1961           0.009608        0.011896        0.010696        0.016394        0.019538        0.017860
BGR        1962           0.010779        0.013166        0.011911        0.018933        0.022194        0.020448
BGR        1963           0.010071        0.012129        0.011054        0.017505        0.020180        0.018760
BGR        1964           0.009393        0.011731        0.010498        0.016417        0.019521        0.017859
BGR        1965           0.009501        0.011823        0.010610        0.016727        0.019916        0.018217
BGR        1966           0.009389        0.011758        0.010516        0.016489        0.019635        0.017957
BGR        1967           0.010014        0.012713        0.011311        0.017732        0.021434        0.019465
BGR        1968           0.009512        0.012043        0.010707        0.016751        0.020212        0.018353
BGR        1969           0.010205        0.013245        0.011648        0.018217        0.022365        0.020145
BGR        1970           0.009559        0.012392        0.010910        0.017074        0.020948        0.018879
BGR        1971           0.009940        0.013214        0.011486        0.017814        0.022489        0.019969
BGR        1972           0.010088        0.013329        0.011609        0.018191        0.022811        0.020310
