Exposure to risk (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
AUT      2010-2019     65-69          2290591.69      2043705.64      4334297.33
AUT      2010-2019     70-74          2169166.80      1827511.50      3996678.31
AUT      2010-2019     75-79          1789306.66      1374191.09      3163497.74
AUT      2010-2019     80-84          1313360.61       847481.29      2160841.90
AUT      2010-2019     85-89           963351.27       458127.31      1421478.58
AUT      2010-2019     90-94           431699.52       144336.48       576036.00
AUT      2010-2019     95-99            90075.72        21868.79       111944.51
AUT      2010-2019    100-104            9563.05         1769.83        11332.88
AUT      2010-2019    105-109             460.86           66.70          527.56
AUT      2010-2019    110+                  5.17            0.00            5.17
AUT      2020-2023        0            159282.70       168493.18       327775.88
AUT      2020-2023      1-4            680738.55       718477.92      1399216.48
AUT      2020-2023      5-9            848654.93       902183.24      1750838.17
AUT      2020-2023     10-14           832036.88       880524.09      1712560.97
AUT      2020-2023     15-19           855589.13       908843.55      1764432.68
AUT      2020-2023     20-24           974762.75      1040628.27      2015391.01
AUT      2020-2023     25-29          1153757.14      1221911.91      2375669.05
AUT      2020-2023     30-34          1218714.80      1273357.63      2492072.42
AUT      2020-2023     35-39          1223450.00      1249605.94      2473055.94
AUT      2020-2023     40-44          1170257.23      1182282.34      2352539.58
AUT      2020-2023     45-49          1204209.69      1183180.86      2387390.55
AUT      2020-2023     50-54          1375811.91      1365458.30      2741270.21
AUT      2020-2023     55-59          1410747.06      1405346.77      2816093.83
AUT      2020-2023     60-64          1239544.27      1196449.26      2435993.53
AUT      2020-2023     65-69          1011687.18       913375.75      1925062.94
AUT      2020-2023     70-74           889413.02       756011.90      1645424.92
AUT      2020-2023     75-79           763050.59       596290.85      1359341.44
AUT      2020-2023     80-84           685696.77       489360.16      1175056.93
AUT      2020-2023     85-89           354978.77       206010.74       560989.51
AUT      2020-2023     90-94           182085.52        81273.26       263358.78
AUT      2020-2023     95-99            52199.26        14572.88        66772.15
AUT      2020-2023    100-104            5511.09          901.50         6412.58
AUT      2020-2023    105-109             184.78           16.18          200.96
AUT      2020-2023    110+                  4.90            0.00            4.90
BEL      1841-1849        0            511011.28       526283.80      1037295.08
BEL      1841-1849      1-4           1785896.73      1814781.81      3600678.54
BEL      1841-1849      5-9           2046288.04      2102801.24      4149089.28
BEL      1841-1849     10-14          1859931.35      1924547.57      3784478.91
BEL      1841-1849     15-19          1776478.64      1811853.35      3588331.99
BEL      1841-1849     20-24          1678526.13      1699256.53      3377782.65
BEL      1841-1849     25-29          1471747.29      1485788.84      2957536.13
BEL      1841-1849     30-34          1341030.68      1358216.26      2699246.94
BEL      1841-1849     35-39          1255196.79      1289787.89      2544984.68
BEL      1841-1849     40-44          1162696.58      1215306.26      2378002.84
BEL      1841-1849     45-49          1055098.88      1057630.90      2112729.78
BEL      1841-1849     50-54           876496.08       767936.81      1644432.88
BEL      1841-1849     55-59           747580.73       612334.47      1359915.20
BEL      1841-1849     60-64           626559.28       539763.96      1166323.24
BEL      1841-1849     65-69           487910.05       431333.21       919243.26
BEL      1841-1849     70-74           338367.85       301093.18       639461.02
BEL      1841-1849     75-79           212882.27       186374.92       399257.19
BEL      1841-1849     80-84            99887.73        82332.35       182220.08
BEL      1841-1849     85-89            35413.84        26587.13        62000.97
BEL      1841-1849     90-94             8980.01         5922.92        14902.92
BEL      1841-1849     95-99             1388.50          903.50         2292.00
BEL      1841-1849    100-104             104.40           48.06          152.47
BEL      1841-1849    105-109               0.00            0.00            0.00
BEL      1841-1849    110+                  0.00            0.00            0.00
BEL      1850-1859        0            604932.57       621894.66      1226827.23
BEL      1850-1859      1-4           1921399.91      1940673.58      3862073.49
BEL      1850-1859      5-9           2217041.34      2252272.67      4469314.00
BEL      1850-1859     10-14          2178009.66      2240189.70      4418199.36
BEL      1850-1859     15-19          2060063.16      2143165.05      4203228.22
BEL      1850-1859     20-24          1880939.12      1957419.73      3838358.85
BEL      1850-1859     25-29          1757950.92      1802600.07      3560550.99
BEL      1850-1859     30-34          1615287.53      1651448.97      3266736.49
BEL      1850-1859     35-39          1454235.69      1486797.37      2941033.05
BEL      1850-1859     40-44          1333893.38      1362839.51      2696732.89
BEL      1850-1859     45-49          1216448.47      1253763.05      2470211.52
BEL      1850-1859     50-54          1108801.55      1145637.97      2254439.52
BEL      1850-1859     55-59           938810.88       915780.92      1854591.81
BEL      1850-1859     60-64           743702.50       635502.08      1379204.57
BEL      1850-1859     65-69           579536.52       460766.93      1040303.45
BEL      1850-1859     70-74           407375.88       333846.76       741222.64
BEL      1850-1859     75-79           241878.74       198959.60       440838.34
BEL      1850-1859     80-84           108907.98        84336.98       193244.96
BEL      1850-1859     85-89            36297.66        26597.00        62894.65
BEL      1850-1859     90-94             8153.80         5315.91        13469.71
BEL      1850-1859     95-99             1278.67          686.12         1964.78
BEL      1850-1859    100-104              50.94           23.34           74.28
BEL      1850-1859    105-109               0.00            0.00            0.00
BEL      1850-1859    110+                  0.00            0.00            0.00
BEL      1860-1869        0            677137.48       698063.24      1375200.71
BEL      1860-1869      1-4           2244175.32      2262211.83      4506387.14
BEL      1860-1869      5-9           2399205.52      2418153.75      4817359.28
BEL      1860-1869     10-14          2200399.50      2229843.85      4430243.35
BEL      1860-1869     15-19          2100220.37      2139423.05      4239643.42
BEL      1860-1869     20-24          2012378.36      2048983.27      4061361.63
BEL      1860-1869     25-29          1848434.57      1896179.94      3744614.51
BEL      1860-1869     30-34          1651281.88      1701661.01      3352942.89
BEL      1860-1869     35-39          1517690.63      1573368.54      3091059.17
BEL      1860-1869     40-44          1399518.06      1446125.13      2845643.19
BEL      1860-1869     45-49          1263740.94      1287613.28      2551354.22
BEL      1860-1869     50-54          1144959.56      1150220.55      2295180.11
BEL      1860-1869     55-59          1011039.26      1016249.84      2027289.10
BEL      1860-1869     60-64           875866.35       877225.24      1753091.59
BEL      1860-1869     65-69           672511.90       634029.61      1306541.51
BEL      1860-1869     70-74           450787.84       367691.71       818479.55
BEL      1860-1869     75-79           268513.93       200869.29       469383.23
BEL      1860-1869     80-84           131507.57        93869.87       225377.44
BEL      1860-1869     85-89            41865.04        29085.62        70950.66
BEL      1860-1869     90-94             8944.64         5734.54        14679.17
